bib,name,gender,country,age_group,point,overall_rank,group_rank,gender_rank,time_overall,time_swim,time_bike,time_run,time_T1,time_T2,link,certificate
448,"Kent, Shane",male,aus,35-39,"4,429",102,23,93,10:41:19,01:11:32,05:24:33,03:57:55,00:04:20,00:02:59,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=448&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=448&rd=20161112
658,"Tay, Roy",male,sgp,40-44,"2,817",272,34,232,12:32:20,01:35:03,06:42:09,04:01:49,00:06:39,00:06:40,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=658&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=658&rd=20161112
439,"Muckian, Patrick",male,irl,35-39,"4,970",32,3,28,09:56:15,01:04:22,05:16:24,03:29:11,00:03:25,00:02:53,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=439&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=439&rd=20161112
392,"Mon Yew, Mok",male,mys,35-39,"1,000",770,150,672,16:31:43,01:22:07,07:53:26,06:51:40,00:06:25,00:18:05,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=392&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=392&rd=20161112
111,"Kurita, Masaki",male,jpn,18-24,"2,886",379,10,324,13:27:32,01:19:32,06:14:56,05:40:47,00:07:05,00:05:12,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=111&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=111&rd=20161112
824,"Hamilton, Reid",male,nzl,45-49,"1,000",794,110,692,16:42:01,01:21:26,07:39:42,07:30:22,00:06:29,00:04:02,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=824&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=824&rd=20161112
617,"Chong, Chee Keen",male,mys,40-44,0,--,--,--,DNF,01:29:36,07:54:16,--:--:--,00:10:48,---,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=617&rd=2016-11-12,
237,"Oja, Aku",male,fin,30-34,"4,468",39,7,35,10:00:12,01:11:42,05:03:58,03:39:18,00:03:04,00:02:10,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=237&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=237&rd=20161112
378,"Magsaysay, Jesus Gerardo",male,phl,35-39,"1,000",736,142,638,16:19:08,01:24:25,07:40:36,07:01:44,00:06:32,00:05:51,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=378&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=378&rd=20161112
272,"Tan Dao Wei, Andrew",male,sgp,30-34,"1,499",478,72,410,14:07:37,01:23:32,07:04:19,05:26:08,00:07:02,00:06:36,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=272&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=272&rd=20161112
879,"Maeda, Naohiro",male,jpn,45-49,"1,000",786,108,686,16:36:56,01:29:24,08:19:18,06:26:30,00:12:25,00:09:19,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=879&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=879&rd=20161112
896,"Ghifari, Hendra",male,idn,45-49,"1,393",529,80,455,14:34:54,01:35:22,06:56:38,05:41:21,00:07:51,00:13:42,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=896&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=896&rd=20161112
1268,"Boulanger, Jean-Luc",male,aus,55-59,0,--,--,--,DNF,00:58:51,06:18:17,--:--:--,00:02:44,00:05:17,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=1268&rd=2016-11-12,
365,"Sia, Yeak Hong",male,mys,35-39,0,--,--,--,DNF,02:05:08,--:--:--,--:--:--,00:13:57,---,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=365&rd=2016-11-12,
407,"Mansor, Mohd Azman",male,mys,35-39,0,--,--,--,DNF,01:41:18,08:25:06,--:--:--,00:12:14,00:07:09,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=407&rd=2016-11-12,
934,"Cross, Simon",male,gbr,50-54,"3,709",261,13,225,12:22:08,01:17:45,05:40:13,05:14:03,00:04:18,00:05:49,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=934&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=934&rd=20161112
31,"Vinhal, Thiago",male,bra,PRO,"4,993",2,2,2,08:39:45,00:51:23,04:44:11,02:59:08,00:02:22,00:02:41,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=31&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=31&rd=20161112
708,"Lim, Kien Seong",male,mys,40-44,"1,000",759,125,661,16:28:21,02:02:45,07:12:12,06:57:21,00:07:37,00:08:26,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=708&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=708&rd=20161112
941,"Fernandez Ruiz, Jose Manuel",male,esp,50-54,"4,446",170,7,153,11:20:43,01:04:19,05:43:58,04:23:34,00:04:51,00:04:01,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=941&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=941&rd=20161112
959,"Wippell, Angus",male,sgp,50-54,"5,000",87,1,79,10:34:33,01:00:34,05:37:42,03:50:28,00:03:34,00:02:15,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=959&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=959&rd=20161112
704,"Zamora, Nerio Ii",male,phl,40-44,"1,481",502,75,432,14:23:43,01:20:15,06:31:28,06:19:58,00:04:27,00:07:35,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=704&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=704&rd=20161112
177,"Domagala, Tomasz",male,pol,25-29,0,--,--,--,DNF,00:58:54,05:49:34,--:--:--,00:02:59,00:05:35,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=177&rd=2016-11-12,
493,"Nagano, Tomohisa",male,jpn,35-39,0,--,--,--,DNF,01:41:15,--:--:--,--:--:--,00:09:31,---,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=493&rd=2016-11-12,
263,"Jin Lin, Jovial Chan",male,mys,30-34,"1,000",621,95,538,15:18:18,01:18:30,07:26:12,06:03:21,00:15:06,00:15:09,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=263&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=263&rd=20161112
922,"Gushi, Tsutomu",male,jpn,50-54,"2,731",420,22,362,13:43:35,01:46:26,06:44:30,04:43:27,00:16:39,00:12:33,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=922&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=922&rd=20161112
227,"Thompson, Philip",male,aus,30-34,"3,357",184,28,165,11:32:46,01:00:51,05:57:31,04:27:47,00:03:38,00:02:59,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=227&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=227&rd=20161112
390,"Ooi, Chin Guan",male,mys,35-39,"2,630",347,63,294,13:11:16,01:34:07,06:27:54,04:53:38,00:11:01,00:04:36,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=390&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=390&rd=20161112
352,"Othman, Hafiza",female,mys,30-34,"2,439",520,9,74,14:30:27,01:36:27,06:32:49,06:04:50,00:07:46,00:08:35,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=352&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=352&rd=20161112
986,"Tsukagoshi, Tatsuya",male,jpn,55-59,"4,040",249,5,213,12:11:17,01:18:17,06:19:09,04:19:59,00:06:51,00:07:01,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=986&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=986&rd=20161112
970,"Yu Hua, Tao",female,chn,50-54,"4,275",411,5,58,13:39:21,01:27:48,06:49:48,05:14:55,00:03:47,00:03:03,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=970&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=970&rd=20161112
380,"Sierra, Christian",male,phl,35-39,"1,000",722,139,625,16:10:22,01:51:30,07:52:48,06:00:05,00:11:25,00:14:34,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=380&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=380&rd=20161112
15,"Dean, Mitch",male,aus,PRO,0,--,--,--,DNF,00:49:03,04:47:05,--:--:--,00:02:07,00:03:52,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=15&rd=2016-11-12,
995,"Lee, Joen Yen",male,sgp,55-59,0,--,--,--,DNF,01:57:29,08:05:51,--:--:--,00:13:01,00:19:05,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=995&rd=2016-11-12,
245,"Salleh, Hai",male,mys,30-34,"1,000",606,91,525,15:13:29,01:04:51,07:07:14,06:43:26,00:06:19,00:11:39,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=245&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=245&rd=20161112
849,"Soo Heng, Ong",male,mys,45-49,"1,000",598,85,519,15:11:16,01:38:18,07:25:59,05:40:43,00:16:19,00:09:57,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=849&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=849&rd=20161112
929,"Khamis, Che Mansor",male,mys,50-54,"1,205",688,36,595,15:50:45,01:36:51,07:00:37,07:02:08,00:04:48,00:06:21,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=929&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=929&rd=20161112
482,"Enn Chian, Tew",male,mys,35-39,"1,269",581,113,503,15:04:40,01:36:45,06:39:34,06:24:27,00:08:34,00:15:20,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=482&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=482&rd=20161112
961,"Yamauchi, Akio",male,jpn,50-54,"4,957",96,2,87,10:38:04,01:24:11,05:27:48,03:35:03,00:06:39,00:04:23,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=961&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=961&rd=20161112
1206,"Tanaka, Hideo",male,jpn,55-59,"4,442",189,3,169,11:37:48,01:10:48,06:20:01,03:57:49,00:04:24,00:04:46,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=1206&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=1206&rd=20161112
212,"Haibel, Thomas",male,deu,30-34,"4,430",42,8,38,10:03:20,01:06:08,05:18:26,03:29:23,00:03:59,00:05:24,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=212&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=212&rd=20161112
196,"Khalid, Muhamad Syafiq",male,mys,25-29,"1,000",823,61,715,16:55:40,02:04:15,07:26:59,07:08:45,00:05:27,00:10:14,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=196&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=196&rd=20161112
625,"Itoh, Kousuke",male,jpn,40-44,"1,444",512,78,441,14:26:47,01:24:27,07:21:39,05:21:58,00:09:21,00:09:22,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=625&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=625&rd=20161112
881,"Weng Chong, Oo",male,mys,45-49,"1,000",801,112,698,16:45:36,01:38:04,07:37:02,07:18:02,00:08:54,00:03:34,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=881&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=881&rd=20161112
419,"Leong, Chin Wei",male,mys,35-39,"1,000",751,146,653,16:25:11,01:43:25,07:38:09,06:39:15,00:10:47,00:13:35,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=419&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=419&rd=20161112
811,"Abdul Hamid, Harris Fadzillah",male,mys,45-49,0,--,--,--,15:09:40,01:56:23,08:13:19,04:42:31,00:11:40,00:05:47,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=811&rd=2016-11-12,
201,"Son, Sangwon",male,kor,25-29,"2,418",337,26,286,13:05:59,01:22:06,06:03:07,05:32:32,00:04:26,00:03:48,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=201&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=201&rd=20161112
731,"Loe Yu Pheng, Joey",female,mys,40-44,0,--,--,--,DNF,01:50:03,--:--:--,--:--:--,00:09:40,---,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=731&rd=2016-11-12,
135,"Alsudani, Hasan",male,irq,25-29,"1,000",728,53,631,16:14:29,01:25:47,08:14:38,06:22:42,00:05:38,00:05:44,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=135&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=135&rd=20161112
1274,"Kacena, Vojtech",male,cze,35-39,"4,756",60,14,55,10:14:07,01:17:00,05:24:16,03:27:02,00:03:21,00:02:28,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=1274&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=1274&rd=20161112
351,"Halim, Nur Hazwany",female,mys,30-34,"2,527",501,8,70,14:23:07,01:29:45,06:39:34,05:57:29,00:07:37,00:08:42,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=351&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=351&rd=20161112
921,"Leong, Thin Chee",male,mys,55-59,"1,592",659,17,569,15:35:16,01:40:11,07:42:49,05:36:54,00:16:42,00:18:40,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=921&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=921&rd=20161112
648,"Ping, Ngin",male,sgp,40-44,"1,000",813,137,707,16:49:51,01:38:51,08:13:40,06:34:28,00:09:48,00:13:04,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=648&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=648&rd=20161112
518,"Wooi Jack, Foo",male,mys,35-39,"1,000",726,140,629,16:11:53,01:30:30,07:34:00,06:50:30,00:11:31,00:05:22,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=518&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=518&rd=20161112
433,"Mawardi, Ahmad Shahir",male,mys,35-39,"1,000",645,122,559,15:30:02,01:48:04,07:55:22,05:25:59,00:09:34,00:11:03,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=433&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=433&rd=20161112
425,"Chuan, Hooi Leng",male,mys,35-39,"1,000",655,125,566,15:34:08,01:38:03,06:42:59,06:58:41,00:05:15,00:09:10,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=425&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=425&rd=20161112
357,"Stokes, Kelly",female,gbr,30-34,"4,823",150,2,14,11:11:47,01:04:59,05:52:16,04:07:34,00:03:31,00:03:27,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=357&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=357&rd=20161112
149,"Khalil, Ahmad Aizat",male,mys,25-29,0,--,--,--,DNF,01:41:24,07:54:06,--:--:--,00:08:50,00:18:46,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=149&rd=2016-11-12,
895,"Abdul Aziz, Aznan",male,mys,45-49,"1,000",783,107,683,16:36:12,01:47:31,08:05:53,06:10:41,00:18:57,00:13:10,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=895&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=895&rd=20161112
672,"Lim, Julius",male,mys,40-44,"3,111",242,31,207,12:07:52,01:21:26,06:05:00,04:30:42,00:03:23,00:07:21,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=672&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=672&rd=20161112
1273,"Fear, Phoebe",female,aus,35-39,"5,000",61,1,6,10:15:13,01:01:35,05:28:24,03:40:33,00:02:59,00:01:42,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=1273&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=1273&rd=20161112
348,"Eunjung, Cho",female,kor,30-34,"3,814",278,4,41,12:35:53,01:29:27,06:50:59,04:03:48,00:04:26,00:07:13,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=348&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=348&rd=20161112
200,"Wei, Tian",male,mys,25-29,"1,000",584,44,506,15:05:01,01:13:22,07:07:04,06:31:17,00:04:50,00:08:28,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=200&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=200&rd=20161112
1222,"Wilding, John",male,aus,60-64,0,--,--,--,DNF,01:33:29,08:10:40,--:--:--,00:10:26,00:10:31,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=1222&rd=2016-11-12,
148,"Kamarudin, Muhd Al Amin",male,mys,25-29,"1,000",749,56,651,16:24:00,01:40:48,07:08:03,07:08:02,00:10:18,00:16:49,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=148&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=148&rd=20161112
307,"Heng, Hong Yet",male,mys,30-34,"1,000",677,104,585,15:43:57,01:34:11,07:21:35,06:35:59,00:06:39,00:05:33,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=307&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=307&rd=20161112
657,"Lim, John",male,sgp,40-44,0,--,--,--,DNF,01:52:44,--:--:--,--:--:--,00:15:03,---,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=657&rd=2016-11-12,
845,"Ito, Nobuaki",male,jpn,45-49,"1,916",450,69,388,13:51:15,01:21:40,06:34:41,05:38:54,00:06:27,00:09:33,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=845&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=845&rd=20161112
1224,"Suzuki, Kazuhisa",male,jpn,60-64,"4,273",361,5,308,13:17:29,01:37:03,06:38:23,04:41:52,00:11:19,00:08:52,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=1224&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=1224&rd=20161112
808,"Sawada, Tsuyoshi",male,jpn,45-49,"3,805",155,25,140,11:13:53,00:58:26,06:00:35,04:06:46,00:03:29,00:04:37,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=808&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=808&rd=20161112
402,"Chi Mun, Yap",male,mys,35-39,"1,448",556,104,478,14:49:46,01:35:53,07:06:32,05:48:21,00:11:57,00:07:03,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=402&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=402&rd=20161112
573,"Izuddin, Ishak",male,mys,40-44,"1,000",763,127,665,16:29:53,01:44:36,07:32:08,06:49:13,00:08:38,00:15:18,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=573&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=573&rd=20161112
987,"Williams, Paul",male,aus,55-59,"1,852",607,15,526,15:13:37,01:21:06,07:13:34,06:21:20,00:09:08,00:08:29,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=987&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=987&rd=20161112
837,"Hua Yong, Teoh",male,mys,45-49,"1,788",472,71,405,14:01:56,01:27:56,06:36:00,05:23:20,00:18:46,00:15:54,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=837&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=837&rd=20161112
166,"Abu Hasan, Zulhelmi",male,mys,25-29,"1,000",671,49,581,15:41:35,01:52:08,07:02:29,06:31:55,00:06:00,00:09:03,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=166&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=166&rd=20161112
751,"Shafei, Sharina",female,mys,40-44,0,--,--,--,DNS,--:--:--,--:--:--,--:--:--,---,---,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=751&rd=2016-11-12,
902,"Fujita, Chika",female,jpn,45-49,"1,696",638,13,86,15:25:57,01:35:15,07:21:47,06:14:51,00:08:25,00:05:39,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=902&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=902&rd=20161112
635,"Lim, Leslie Er Loong",male,sgp,40-44,"1,000",807,135,703,16:49:08,01:45:29,07:54:27,06:48:39,00:08:37,00:11:56,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=635&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=635&rd=20161112
940,"Veto, William",male,phl,50-54,"1,467",641,33,555,15:28:55,01:21:50,06:51:16,06:46:26,00:10:54,00:18:29,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=940&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=940&rd=20161112
804,"Tan, Anslem",male,mys,45-49,"2,140",397,61,341,13:32:35,01:27:56,--:--:--,09:45:56,---,03:46:39,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=804&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=804&rd=20161112
1212,"Mitchell, Mary",female,aus,55-59,"5,000",223,1,29,12:00:49,01:10:20,06:22:17,04:21:02,00:04:18,00:02:52,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=1212&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=1212&rd=20161112
331,"Adzmi, Mohd Hafdzuan",male,mys,30-34,"1,867",406,62,350,13:36:54,01:30:03,06:53:43,04:55:48,00:07:07,00:10:13,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=331&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=331&rd=20161112
901,"Dorling, Kim",female,nzl,45-49,"3,887",262,4,37,12:23:19,01:28:18,06:12:55,04:36:39,00:04:06,00:01:21,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=901&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=901&rd=20161112
134,"Izham, Hariz Hazmi",male,mys,25-29,"1,000",772,58,674,16:32:58,01:40:05,08:09:54,06:32:19,00:04:52,00:05:48,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=134&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=134&rd=20161112
399,"Mak, Wai Lun",male,hkg,35-39,"2,178",441,82,380,13:48:55,01:23:18,07:11:37,04:59:57,00:07:07,00:06:56,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=399&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=399&rd=20161112
374,"Ong, Toto",male,mys,35-39,"2,694",336,61,285,13:05:58,01:29:29,06:25:34,05:04:54,00:02:55,00:03:06,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=374&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=374&rd=20161112
548,"Orihara, Yuriko",female,jpn,35-39,"3,379",268,5,40,12:30:17,01:00:49,06:49:04,04:30:09,00:04:58,00:05:17,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=548&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=548&rd=20161112
